,State,Date,Confirmed,Deaths,Recovered,Confirmed_new,Deaths_new,Recovered_new,Confirmed_Incremental_Rate,Deaths_Incremental_Rate,Recovered_Incremental_Rate
13,Maine,2020/3/23,91,0,0,21,0,0,0.3,,
14,Maine,2020/3/24,109,0,0,18,0,0,0.197802198,,
15,Maine,2020/3/25,128,0,0,19,0,0,0.174311927,,
16,Maine,2020/3/26,143,0,0,15,0,0,0.1171875,,
17,Maine,2020/3/27,154,1,0,11,1,0,0.076923077,inf,
18,Maine,2020/3/28,202,1,0,48,0,0,0.311688312,0,
19,Maine,2020/3/29,246,3,0,44,2,0,0.217821782,2,
20,Maine,2020/3/30,265,3,0,19,0,0,0.077235772,0,
21,Maine,2020/4/1,301,5,0,36,2,0,0.135849057,0.666666667,
22,Maine,2020/4/2,364,7,0,63,2,0,0.209302326,0.4,
23,Maine,2020/4/3,429,9,0,65,2,0,0.178571429,0.285714286,
24,Maine,2020/4/4,452,10,0,23,1,0,0.053613054,0.111111111,
25,Maine,2020/4/5,465,10,0,13,0,0,0.028761062,0,
26,Maine,2020/4/6,484,10,0,19,0,0,0.040860215,0,
27,Maine,2020/4/7,494,12,0,10,2,0,0.020661157,0.2,
28,Maine,2020/4/8,523,14,0,29,2,0,0.058704453,0.166666667,
29,Maine,2020/4/9,560,16,0,37,2,0,0.070745698,0.142857143,
30,Maine,2020/4/10,586,17,0,26,1,0,0.046428571,0.0625,
31,Maine,2020/4/11,616,19,0,30,2,0,0.051194539,0.117647059,
32,Maine,2020/4/12,625,19,0,9,0,0,0.01461039,0,
33,Maine,2020/4/13,685,19,0,60,0,0,0.096,0,
0,Maryland,2020/3/6,3,0,0,,,,,,
1,Maryland,2020/3/7,3,0,0,0,0,0,0,,
2,Maryland,2020/3/8,5,0,0,2,0,0,0.666666667,,
3,Maryland,2020/3/9,5,0,0,0,0,0,0,,
4,Maryland,2020/3/10,8,0,0,3,0,0,0.6,,
5,Maryland,2020/3/11,9,0,0,1,0,0,0.125,,
6,Maryland,2020/3/12,12,0,0,3,0,0,0.333333333,,
7,Maryland,2020/3/13,18,0,0,6,0,0,0.5,,
8,Maryland,2020/3/14,26,0,0,8,0,0,0.444444444,,
9,Maryland,2020/3/15,32,0,0,6,0,0,0.230769231,,
10,Maryland,2020/3/16,41,0,3,9,0,3,0.28125,,inf
11,Maryland,2020/3/17,60,0,3,19,0,0,0.463414634,,0
12,Maryland,2020/3/18,85,0,0,25,0,-3,0.416666667,,-1
13,Maryland,2020/3/19,107,1,0,22,1,0,0.258823529,inf,
14,Maryland,2020/3/20,149,1,0,42,0,0,0.392523364,0,
15,Maryland,2020/3/21,193,2,0,44,1,0,0.295302013,1,
16,Maryland,2020/3/22,205,3,0,12,1,0,0.062176166,0.5,
17,Maryland,2020/3/23,268,3,0,63,0,0,0.307317073,0,
18,Maryland,2020/3/24,322,4,0,54,1,0,0.201492537,0.333333333,
19,Maryland,2020/3/25,403,4,0,81,0,0,0.251552795,0,
20,Maryland,2020/3/26,563,4,0,160,0,0,0.397022333,0,
21,Maryland,2020/3/27,746,5,0,183,1,0,0.325044405,0.25,
22,Maryland,2020/3/28,955,5,0,209,0,0,0.280160858,0,
23,Maryland,2020/3/29,1230,10,0,275,5,0,0.287958115,1,
24,Maryland,2020/3/30,1399,15,0,169,5,0,0.137398374,0.5,
25,Maryland,2020/4/1,1971,31,0,572,16,0,0.408863474,1.066666667,
26,Maryland,2020/4/2,2317,36,0,346,5,0,0.175545408,0.161290323,
27,Maryland,2020/4/3,2744,43,0,427,7,0,0.18429003,0.194444444,
28,Maryland,2020/4/4,3085,53,0,341,10,0,0.124271137,0.23255814,
29,Maryland,2020/4/5,3613,67,0,528,14,0,0.171150729,0.264150943,
30,Maryland,2020/4/6,4039,91,0,426,24,0,0.117907556,0.358208955,
31,Maryland,2020/4/7,4319,102,0,280,11,0,0.06932409,0.120879121,
32,Maryland,2020/4/8,5525,124,0,1206,22,0,0.279231304,0.215686275,
33,Maryland,2020/4/9,6185,138,0,660,14,0,0.119457014,0.112903226,
34,Maryland,2020/4/10,6964,171,0,779,33,0,0.125949879,0.239130435,
35,Maryland,2020/4/11,7671,206,0,707,35,0,0.101522114,0.204678363,
36,Maryland,2020/4/12,8221,236,0,550,30,0,0.071698605,0.145631068,
37,Maryland,2020/4/13,8915,262,0,694,26,0,0.084417954,0.110169492,
0,Massachusetts,2020/2/1,1,0,0,,,,,,
1,Massachusetts,2020/2/2,1,0,0,0,0,0,0,,
2,Massachusetts,2020/2/3,1,0,0,0,0,0,0,,
3,Massachusetts,2020/2/4,1,0,0,0,0,0,0,,
4,Massachusetts,2020/2/5,1,0,0,0,0,0,0,,
5,Massachusetts,2020/2/6,1,0,0,0,0,0,0,,
6,Massachusetts,2020/2/7,1,0,0,0,0,0,0,,
7,Massachusetts,2020/2/8,1,0,0,0,0,0,0,,
8,Massachusetts,2020/2/9,1,0,0,0,0,0,0,,
9,Massachusetts,2020/2/10,1,0,0,0,0,0,0,,
10,Massachusetts,2020/2/11,1,0,0,0,0,0,0,,
11,Massachusetts,2020/2/12,1,0,0,0,0,0,0,,
12,Massachusetts,2020/2/13,1,0,0,0,0,0,0,,
13,Massachusetts,2020/2/14,1,0,0,0,0,0,0,,
14,Massachusetts,2020/2/15,1,0,0,0,0,0,0,,
15,Massachusetts,2020/2/16,1,0,0,0,0,0,0,,
16,Massachusetts,2020/2/17,1,0,0,0,0,0,0,,
17,Massachusetts,2020/2/18,1,0,0,0,0,0,0,,
18,Massachusetts,2020/2/19,1,0,0,0,0,0,0,,
19,Massachusetts,2020/2/20,1,0,0,0,0,0,0,,
20,Massachusetts,2020/2/21,1,0,0,0,0,0,0,,
21,Massachusetts,2020/2/22,1,0,0,0,0,0,0,,
22,Massachusetts,2020/2/23,1,0,0,0,0,0,0,,
23,Massachusetts,2020/2/24,1,0,0,0,0,0,0,,
24,Massachusetts,2020/2/25,1,0,0,0,0,0,0,,
25,Massachusetts,2020/2/26,1,0,0,0,0,0,0,,
26,Massachusetts,2020/2/27,1,0,0,0,0,0,0,,
27,Massachusetts,2020/2/28,1,0,1,0,0,1,0,,inf
28,Massachusetts,2020/2/29,1,0,1,0,0,0,0,,0
29,Massachusetts,2020/3/1,1,0,1,0,0,0,0,,0
30,Massachusetts,2020/3/2,1,0,1,0,0,0,0,,0
31,Massachusetts,2020/3/3,2,0,1,1,0,0,1,,0
32,Massachusetts,2020/3/4,2,0,1,0,0,0,0,,0
33,Massachusetts,2020/3/5,2,0,1,0,0,0,0,,0
34,Massachusetts,2020/3/6,7,0,1,5,0,0,2.5,,0
35,Massachusetts,2020/3/7,7,0,1,0,0,0,0,,0
36,Massachusetts,2020/3/8,24,0,1,17,0,0,2.428571429,,0
37,Massachusetts,2020/3/9,24,0,1,0,0,0,0,,0
38,Massachusetts,2020/3/10,92,0,1,68,0,0,2.833333333,,0
39,Massachusetts,2020/3/11,95,0,1,3,0,0,0.032608696,,0
40,Massachusetts,2020/3/12,108,0,1,13,0,0,0.136842105,,0
41,Massachusetts,2020/3/13,123,0,1,15,0,0,0.138888889,,0
42,Massachusetts,2020/3/14,138,0,1,15,0,0,0.12195122,,0
43,Massachusetts,2020/3/15,164,0,1,26,0,0,0.188405797,,0
44,Massachusetts,2020/3/16,197,0,1,33,0,0,0.201219512,,0
45,Massachusetts,2020/3/17,218,0,1,21,0,0,0.106598985,,0
46,Massachusetts,2020/3/18,218,0,0,0,0,-1,0,,-1
47,Massachusetts,2020/3/19,328,0,0,110,0,0,0.504587156,,
48,Massachusetts,2020/3/20,413,1,0,85,1,0,0.259146341,inf,
49,Massachusetts,2020/3/21,525,1,0,112,0,0,0.271186441,0,
50,Massachusetts,2020/3/22,616,5,0,91,4,0,0.173333333,4,
51,Massachusetts,2020/3/23,771,9,0,155,4,0,0.251623377,0.8,
52,Massachusetts,2020/3/24,1159,11,0,388,2,0,0.503242542,0.222222222,
53,Massachusetts,2020/3/25,1838,15,0,679,4,0,0.585849871,0.363636364,
54,Massachusetts,2020/3/26,2417,25,0,579,10,0,0.315016322,0.666666667,
55,Massachusetts,2020/3/27,3240,35,0,823,10,0,0.340504758,0.4,
56,Massachusetts,2020/3/28,4257,44,0,1017,9,0,0.313888889,0.257142857,
57,Massachusetts,2020/3/29,4955,48,0,698,4,0,0.163965234,0.090909091,
58,Massachusetts,2020/3/30,5752,56,0,797,8,0,0.160847629,0.166666667,
59,Massachusetts,2020/4/1,7738,122,0,1986,66,0,0.34527121,1.178571429,
60,Massachusetts,2020/4/2,8966,154,0,1228,32,0,0.158697338,0.262295082,
61,Massachusetts,2020/4/3,10402,192,0,1436,38,0,0.160160607,0.246753247,
62,Massachusetts,2020/4/4,11736,216,0,1334,24,0,0.128244568,0.125,
63,Massachusetts,2020/4/5,12500,231,0,764,15,0,0.065098841,0.069444444,
64,Massachusetts,2020/4/6,13837,260,0,1337,29,0,0.10696,0.125541126,
65,Massachusetts,2020/4/7,15202,356,0,1365,96,0,0.098648551,0.369230769,
66,Massachusetts,2020/4/8,16790,433,0,1588,77,0,0.104459939,0.216292135,
67,Massachusetts,2020/4/9,18941,503,0,2151,70,0,0.128111971,0.161662818,
68,Massachusetts,2020/4/10,20974,599,0,2033,96,0,0.107333298,0.190854871,
69,Massachusetts,2020/4/11,22860,686,0,1886,87,0,0.089920854,0.14524207,
70,Massachusetts,2020/4/12,25475,756,0,2615,70,0,0.114391951,0.102040816,
71,Massachusetts,2020/4/13,26867,844,0,1392,88,0,0.054641806,0.116402116,
0,Michigan,2020/3/10,0,0,0,,,,,,
1,Michigan,2020/3/11,2,0,0,2,0,0,inf,,
2,Michigan,2020/3/12,2,0,0,0,0,0,0,,
3,Michigan,2020/3/13,16,0,0,14,0,0,7,,
4,Michigan,2020/3/14,25,0,0,9,0,0,0.5625,,
5,Michigan,2020/3/15,33,0,0,8,0,0,0.32,,
6,Michigan,2020/3/16,53,0,0,20,0,0,0.606060606,,
7,Michigan,2020/3/17,65,0,0,12,0,0,0.226415094,,
8,Michigan,2020/3/18,83,0,0,18,0,0,0.276923077,,
9,Michigan,2020/3/19,334,3,0,251,3,0,3.024096386,inf,
10,Michigan,2020/3/20,552,3,0,218,0,0,0.652694611,0,
11,Michigan,2020/3/21,788,5,0,236,2,0,0.427536232,0.666666667,
12,Michigan,2020/3/22,1008,9,0,220,4,0,0.279187817,0.8,
13,Michigan,2020/3/23,1289,15,0,281,6,0,0.278769841,0.666666667,
14,Michigan,2020/3/24,1713,24,0,424,9,0,0.328937161,0.6,
15,Michigan,2020/3/25,2209,43,0,496,19,0,0.289550496,0.791666667,
16,Michigan,2020/3/26,2764,61,0,555,18,0,0.251244907,0.418604651,
17,Michigan,2020/3/27,3553,91,0,789,30,0,0.285455861,0.491803279,
18,Michigan,2020/3/28,4565,109,0,1012,18,0,0.284829721,0.197802198,
19,Michigan,2020/3/29,5405,129,0,840,20,0,0.184008762,0.183486239,
20,Michigan,2020/3/30,6376,182,0,971,53,0,0.179648474,0.410852713,
21,Michigan,2020/4/1,9222,332,0,2846,150,0,0.446361355,0.824175824,
22,Michigan,2020/4/2,10713,414,0,1491,82,0,0.161678595,0.246987952,
23,Michigan,2020/4/3,12660,478,0,1947,64,0,0.181741809,0.154589372,
24,Michigan,2020/4/4,14142,539,0,1482,61,0,0.117061611,0.127615063,
25,Michigan,2020/4/5,15624,613,0,1482,74,0,0.10479423,0.13729128,
26,Michigan,2020/4/6,17145,726,0,1521,113,0,0.09735023,0.184339315,
27,Michigan,2020/4/7,18891,843,0,1746,117,0,0.10183727,0.161157025,
28,Michigan,2020/4/8,20236,954,0,1345,111,0,0.071197925,0.131672598,
29,Michigan,2020/4/9,21413,1072,0,1177,118,0,0.058163669,0.123689727,
30,Michigan,2020/4/10,22364,1271,0,951,199,0,0.044412273,0.185634328,
31,Michigan,2020/4/11,23501,1379,0,1137,108,0,0.050840637,0.084972463,
32,Michigan,2020/4/12,24162,1476,0,661,97,0,0.028126463,0.070340827,
33,Michigan,2020/4/13,25537,1596,0,1375,120,0,0.056907541,0.081300813,
0,Minnesota,2020/3/6,1,0,0,,,,,,
1,Minnesota,2020/3/7,1,0,0,0,0,0,0,,
2,Minnesota,2020/3/8,1,0,0,0,0,0,0,,
3,Minnesota,2020/3/9,2,0,0,1,0,0,1,,
4,Minnesota,2020/3/10,3,0,0,1,0,0,0.5,,
5,Minnesota,2020/3/11,5,0,0,2,0,0,0.666666667,,
6,Minnesota,2020/3/12,9,0,0,4,0,0,0.8,,
7,Minnesota,2020/3/13,14,0,0,5,0,0,0.555555556,,
8,Minnesota,2020/3/14,21,0,0,7,0,0,0.5,,
9,Minnesota,2020/3/15,35,0,0,14,0,0,0.666666667,,
10,Minnesota,2020/3/16,54,0,0,19,0,0,0.542857143,,
11,Minnesota,2020/3/17,60,0,0,6,0,0,0.111111111,,
12,Minnesota,2020/3/18,77,0,0,17,0,0,0.283333333,,
13,Minnesota,2020/3/19,89,0,0,12,0,0,0.155844156,,
14,Minnesota,2020/3/20,115,0,0,26,0,0,0.292134831,,
15,Minnesota,2020/3/21,138,1,0,23,1,0,0.2,inf,
16,Minnesota,2020/3/22,136,1,0,-2,0,0,-0.014492754,0,
17,Minnesota,2020/3/23,189,1,0,53,0,0,0.389705882,0,
18,Minnesota,2020/3/24,210,1,0,21,0,0,0.111111111,0,
19,Minnesota,2020/3/25,214,1,0,4,0,0,0.019047619,0,
20,Minnesota,2020/3/26,280,2,0,66,1,0,0.308411215,1,
21,Minnesota,2020/3/27,317,4,0,37,2,0,0.132142857,1,
22,Minnesota,2020/3/28,376,5,0,59,1,0,0.186119874,0.25,
23,Minnesota,2020/3/29,434,9,0,58,4,0,0.154255319,0.8,
24,Minnesota,2020/3/30,496,10,0,62,1,0,0.142857143,0.111111111,
25,Minnesota,2020/4/1,589,17,0,93,7,0,0.1875,0.7,
26,Minnesota,2020/4/2,637,18,0,48,1,0,0.081494058,0.058823529,
27,Minnesota,2020/4/3,673,22,0,36,4,0,0.056514914,0.222222222,
28,Minnesota,2020/4/4,740,24,0,67,2,0,0.099554235,0.090909091,
29,Minnesota,2020/4/5,797,29,0,57,5,0,0.077027027,0.208333333,
